"TOA5","CCR_Met","CR3000","13423","CR3000.Std.32.05","CPU:CCRdam_20210329.CR3","35958","ccre-waterquality"
"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","wtr_10","wtr_11","wtr_12","wtr_13","EXO_Date_1","EXO_Time_1","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","EXO_pressure_1","EXO_depth_1","EXO_battery_1","EXO_cablepower_1","EXO_wiper_1","EXO_Date_9","EXO_Time_9","EXO_wtr_9","Cond_9","SpCond_9","TDS_9","dosat_9","doobs_9","fDOM_RFU_9","fDOM_QSU_9","EXO_pressure_9","EXO_depth_9","EXO_battery_9","EXO_cablepower_9","EXO_wiper_9","Lvl_psi","Lvl_Temp_C"
"TS","RN","Volts","Deg C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","psi","deg C"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-04-02 05:00:00",514,13.4,2.834,9.94665,10.03143,10.0516,10.06292,10.04861,10.04492,10.05468,10.05129,10.04119,10.00366,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.80147,10.04368
"2021-04-02 05:10:00",515,13.41,2.815,9.971278,10.01748,10.0534,10.04287,10.00836,10.02529,10.02889,10.00353,10.02529,10.00497,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.80421,10.04061
"2021-04-02 05:20:00",516,13.41,2.805,9.948481,10.00686,10.04513,10.03454,10.03756,10.01422,10.04223,10.02508,10.02389,9.988398,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.81121,10.03171
"2021-04-02 05:30:00",517,13.41,2.802,9.970331,10.00384,10.02798,10.0389,10.01858,10.00021,10.01672,9.996394,10.01376,10.00494,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.80798,10.04438
"2021-04-02 05:40:00",518,13.41,2.767,9.974512,10.01385,10.02566,10.03332,10.01406,9.99557,9.998468,10.01348,10.01086,9.985102,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.80868,10.02491
"2021-04-02 05:50:00",519,13.41,2.709,9.982874,10.01281,10.03686,10.01788,10.00363,10.00222,10.01098,9.988855,9.99557,9.97207,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.8124,10.01023
"2021-04-02 06:00:00",520,13.41,2.647,9.967829,10.02508,10.0541,10.05105,10.02358,10.01623,10.00674,9.998194,9.995722,9.981745,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.80117,10.01477
"2021-04-02 06:10:00",521,13.41,2.551,9.960657,9.979334,10.0043,9.995417,9.970087,9.96493,9.980341,9.959558,9.965234,9.991388,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.80023,10.02389
"2021-04-02 06:20:00",522,13.41,2.476,9.948328,9.980097,9.9909,9.977534,9.959742,10.00479,10.00546,9.969995,9.999506,9.969354,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.80359,10.00978
"2021-04-02 06:30:00",523,13.42,2.411,9.912073,9.95019,9.966638,10.00097,9.978662,9.966914,9.994746,9.961146,9.972925,9.947107,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.79784,9.986248
"2021-04-02 06:40:00",524,13.42,2.358,9.946283,9.957422,9.979242,9.996882,9.987269,9.977808,9.991663,9.969477,9.975245,9.946954,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.80911,9.98306
"2021-04-02 06:50:00",525,13.42,2.286,9.86117,9.942316,9.947077,10.00216,9.967768,9.973078,9.937494,9.929133,9.940607,9.927271,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.80668,9.973555
"2021-04-02 07:00:00",526,13.42,2.251,9.873286,9.957941,9.98327,9.974421,9.960596,9.952906,9.970972,9.96258,9.949396,9.925134,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.79731,9.960239
"2021-04-02 07:10:00",527,13.42,2.246,9.90658,9.942163,9.97027,9.970911,9.963862,9.962061,9.966974,9.938837,9.901148,9.921747,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.80736,9.96165
"2021-04-02 07:20:00",528,13.42,2.243,9.916864,9.942652,9.951868,9.974359,9.953089,9.952234,9.95843,9.952936,9.947382,9.905115,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.80183,9.941546
"2021-04-02 07:30:00",529,13.42,2.272,9.899988,9.904902,9.925378,9.95373,9.949335,9.94613,9.950342,9.946436,9.946924,9.915705,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.80725,9.952842
"2021-04-02 07:40:00",530,13.42,2.3,9.848383,9.876764,9.904108,9.969507,9.933894,9.917109,9.947168,9.930322,9.913142,9.893,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.8036,9.930938
"2021-04-02 07:50:00",531,13.42,2.388,9.87768,9.92193,9.917017,9.909266,9.898706,9.900751,9.90191,9.903193,9.921442,9.88009,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.80631,9.919797
"2021-04-02 08:00:00",532,13.41,2.746,9.888971,9.92605,9.943903,9.936518,9.921778,9.923609,9.931452,9.91363,9.910944,9.890345,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.80137,9.932168
"2021-04-02 08:10:00",533,13.41,3.035,9.888086,9.920954,9.959467,9.958307,9.930506,9.918634,9.924036,9.917322,9.914484,9.894526,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.80687,9.934064
"2021-04-02 08:20:00",534,13.41,3.223,9.9042,9.953028,9.961542,9.943811,9.927942,9.930475,9.947138,9.935022,9.929743,9.908778,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.80179,9.949679
"2021-04-02 08:30:00",535,13.4,3.395,9.918757,9.95669,9.972315,9.971582,9.942163,9.94195,9.948572,9.929133,9.933924,9.922602,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.80479,9.965196
"2021-04-02 08:40:00",536,13.4,3.596,9.899714,9.954828,9.972346,9.977655,9.964777,9.957971,9.960993,9.948145,9.952509,9.924127,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.79955,9.965431
"2021-04-02 08:50:00",537,13.39,3.889,9.933679,9.946527,9.936578,9.95791,9.962122,9.968042,9.967066,9.953058,9.950159,9.931726,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.80324,9.972942
"2021-04-02 09:00:00",538,13.39,4.15,9.89477,9.947901,9.99148,9.993677,9.96435,9.949396,9.951685,9.941034,9.945673,9.929315,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.79773,9.970534
"2021-04-02 09:10:00",539,13.38,4.379,9.953455,9.987024,10.00595,10.00494,9.962854,9.977594,9.984858,9.968439,9.957209,9.941706,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.7989,9.984474
"2021-04-02 09:20:00",540,13.37,4.561,9.912836,9.942286,9.965784,9.965876,9.958918,9.953577,9.957666,9.952631,9.967188,9.948358,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.80228,9.990902
"2021-04-02 09:30:00",541,13.37,4.667,9.96963,9.990412,10.01333,10.01293,9.995538,9.986842,9.99206,9.981775,9.979944,9.953272,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.80079,9.995359
"2021-04-02 09:40:00",542,13.36,4.853,9.977045,10.00442,10.02117,10.01718,9.999078,9.983911,10.00183,9.98791,9.985224,9.962122,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.79546,10.00391
"2021-04-02 09:50:00",543,13.36,5.042,9.979517,10.00497,10.02014,10.01016,9.972864,9.973962,9.989985,9.977137,9.999628,9.975031,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.80147,10.01553
"2021-04-02 10:00:00",544,13.35,5.261,9.980677,10.00878,10.03585,10.04501,10.02072,10.0093,10.01235,10.01132,9.991266,9.97912,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.79505,10.02032
"2021-04-02 10:10:00",545,13.35,5.475,9.986475,10.01812,10.04736,10.04995,10.02893,10.02517,10.03292,10.01519,10.02407,10.00378,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.79377,10.04217
"2021-04-02 10:20:00",546,13.34,5.665,9.957422,10.02777,10.05541,10.07913,10.00292,10.00054,10.03561,10.02508,10.03335,10.01138,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.80039,10.05779
"2021-04-02 10:30:00",547,13.34,5.806,10.03042,10.06869,10.07244,10.08694,10.06289,10.05288,10.05041,10.03704,10.05389,10.03311,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.79453,10.08082
"2021-04-02 10:40:00",548,13.33,6.02,10.05499,10.09741,10.11321,10.11157,10.08587,10.07891,10.08709,10.0885,10.0744,10.05502,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.7953,10.09116
"2021-04-02 10:50:00",549,13.33,6.214,10.07464,10.09677,10.1054,10.12231,10.10082,10.10079,10.11257,10.09945,10.09881,10.07229,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.80254,10.11828
"2021-04-02 11:00:00",550,13.32,6.361,10.0643,10.08288,10.10903,10.13168,10.12222,10.11682,10.12503,10.11361,10.09997,10.08166,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.80423,10.12234
"2021-04-02 11:10:00",551,13.32,6.563,10.15176,10.11029,10.11877,10.11825,10.12155,10.12112,10.12371,10.10986,10.12301,10.09793,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.79448,10.13598
"2021-04-02 11:20:00",552,13.31,6.721,10.22106,10.22711,10.22412,10.2055,10.17343,10.17678,10.15756,10.13867,10.14062,9.786249,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.79085,9.231802
"2021-04-02 11:30:00",553,13.31,6.899,10.1553,10.17983,10.19995,10.21914,10.19329,10.19503,10.19863,10.17779,10.18258,9.333948,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.79685,9.497994
"2021-04-02 11:40:00",554,13.3,7.031,10.24545,10.26498,10.27279,10.26785,10.25347,10.26626,10.26309,10.26672,10.20935,9.972742,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.79455,9.945666
"2021-04-02 11:50:00",555,13.3,7.203,10.28591,10.31253,10.32058,10.32305,10.25753,10.25445,10.28619,10.26696,10.27935,10.17123,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.78843,10.25194
"2021-04-02 12:00:00",556,13.29,7.329,10.3142,10.33169,10.34429,10.34316,10.30935,10.2954,10.29983,10.28909,10.29965,10.18798,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.79611,10.25761
"2021-04-02 12:10:00",557,13.29,7.491,10.36257,10.36733,10.38525,10.3815,10.35092,10.32842,10.33502,10.31039,10.32269,9.337763,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.78966,9.78287
"2021-04-02 12:20:00",558,13.28,7.615,10.37612,10.38665,10.38626,10.3894,10.36581,10.36114,10.37353,10.35372,10.35751,10.30435,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.7932,10.31778
"2021-04-02 12:30:00",559,13.28,7.772,10.38259,10.38977,10.38891,10.38873,10.36831,10.36614,10.36871,10.36138,10.36041,9.302912,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.79488,9.71553
"2021-04-02 12:40:00",560,13.28,7.886,10.38772,10.39981,10.41503,10.40829,10.39468,10.38067,10.39327,10.38238,10.3757,8.908808,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.79258,9.184065
"2021-04-02 12:50:00",561,13.27,7.991,10.39526,10.41781,10.4299,10.43234,10.41815,10.41027,10.41302,10.39529,10.40682,9.027734,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.80156,9.088168
"2021-04-02 13:00:00",562,13.27,8.14,10.44461,10.44647,10.45761,10.4421,10.42938,10.41552,10.42391,10.41409,10.41921,8.936457,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.79652,9.001429
"2021-04-02 13:10:00",563,13.27,8.28,10.41961,10.43008,10.45571,10.45806,10.43487,10.42541,10.43539,10.42242,10.42202,9.050318,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.7985,9.050074
"2021-04-02 13:20:00",564,13.26,8.4,10.42376,10.45245,10.44799,10.45602,10.4306,10.43353,10.43417,10.42391,10.42483,8.939722,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.79605,9.028058
"2021-04-02 13:30:00",565,13.26,8.51,10.44076,10.4519,10.46414,10.45504,10.44271,10.42941,10.43905,10.43099,10.43234,8.929285,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.7941,8.891446
"2021-04-02 13:40:00",566,13.26,8.58,10.43447,10.4544,10.47238,10.46536,10.44103,10.44268,10.44882,10.4407,10.44482,8.996118,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.79613,8.943478
"2021-04-02 13:50:00",567,13.25,8.64,10.44363,10.45944,10.4786,10.47665,10.42849,10.43508,10.45462,10.4457,10.43289,10.23736,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.79001,9.942376
"2021-04-02 14:00:00",568,13.25,8.73,10.46231,10.47753,10.49795,10.49606,10.47531,10.46731,10.47286,10.47351,10.46462,9.114985,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.79637,9.601805
"2021-04-02 14:10:00",569,13.25,8.98,10.49707,10.49374,10.51089,10.51599,10.49218,10.49114,10.49484,10.48971,10.48693,8.867274,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.80054,8.973971
"2021-04-02 14:20:00",570,13.24,9.15,10.48791,10.50726,10.52246,10.52774,10.50241,10.49838,10.50836,10.50118,10.49716,8.84997,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.78994,8.962801
"2021-04-02 14:30:00",571,13.24,9.21,10.47802,10.5032,10.52856,10.52923,10.50115,10.50631,10.51583,10.51037,10.50268,8.811304,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",17.79891,9.021064
